Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
19-Jun-2018,105.96,+0.58,+0.55%,105.49,105.22,106.68,"5,504,407","583,121,149.33","8,869,524,749.06"
18-Jun-2018,105.38,-2.23,-2.07%,107.01,104.83,107.21,"5,971,395","629,837,327.03","8,286,403,599.73"
15-Jun-2018,107.61,+2.48,+2.36%,105.10,104.82,107.75,"10,572,996","1,128,772,499.00","8,916,240,926.76"
14-Jun-2018,105.13,-0.14,-0.13%,105.26,104.43,105.36,"4,812,635","505,394,134.64","7,787,468,427.76"
13-Jun-2018,105.27,+0.79,+0.76%,104.16,104.16,105.60,"7,553,461","794,684,591.08","8,292,862,562.40"
12-Jun-2018,104.48,+1.27,+1.23%,103.23,102.82,104.55,"5,075,912","527,867,189.18","7,498,177,971.31"
11-Jun-2018,103.21,+0.72,+0.70%,102.61,102.27,103.41,"3,984,511","410,487,655.06","6,970,310,782.14"
08-Jun-2018,102.49,+1.33,+1.31%,101.18,101.18,102.61,"4,795,523","489,944,913.21","6,559,823,127.08"
07-Jun-2018,101.16,+0.33,+0.33%,100.51,100.33,101.51,"5,052,853","510,903,653.75","6,069,878,213.86"
06-Jun-2018,100.83,+0.62,+0.62%,100.40,99.82,100.86,"3,946,695","396,509,994.01","5,558,974,560.12"
05-Jun-2018,100.21,+0.09,+0.09%,100.46,99.88,100.96,"4,851,861","486,692,101.01","5,162,464,566.11"
04-Jun-2018,100.12,-0.13,-0.13%,100.77,100.03,101.09,"3,931,982","394,222,262.22","4,675,772,465.10"
01-Jun-2018,100.25,0.00,0.00%,100.54,99.65,100.93,"4,414,613","442,558,077.24","5,069,994,727.32"
31-May-2018,100.25,-1.58,-1.55%,101.15,99.66,101.30,"8,270,053","827,926,263.65","5,512,552,804.57"
30-May-2018,101.83,+0.73,+0.72%,101.66,101.09,102.24,"6,256,583","636,483,853.92","6,340,479,068.21"
29-May-2018,101.10,+0.79,+0.79%,100.00,100.00,101.29,"8,302,569","837,664,530.11","5,703,995,214.30"
25-May-2018,100.31,+0.13,+0.13%,100.18,99.90,101.11,"5,324,275","534,508,978.34","4,866,330,684.19"
24-May-2018,100.18,-0.27,-0.27%,100.31,99.76,100.58,"4,696,707","469,987,822.39","4,331,821,705.85"
23-May-2018,100.45,+0.52,+0.52%,99.93,99.61,100.60,"6,249,855","625,923,377.26","4,801,809,528.24"
22-May-2018,99.93,+0.42,+0.42%,99.78,99.43,100.46,"6,807,646","679,818,205.25","4,175,886,150.98"
21-May-2018,99.51,+2.00,+2.05%,98.22,98.06,99.98,"6,678,100","663,466,192.55","3,496,067,945.73"
18-May-2018,97.51,-0.41,-0.42%,98.31,97.32,98.45,"6,893,957","673,375,994.83","2,832,601,753.18"
17-May-2018,97.92,+0.73,+0.75%,97.55,97.15,97.99,"6,531,126","638,041,180.13","3,505,977,748.01"
16-May-2018,97.19,+0.39,+0.40%,96.64,96.55,97.55,"5,544,684","538,501,186.82","2,867,936,567.89"
15-May-2018,96.80,-0.35,-0.36%,96.61,96.36,97.24,"6,555,680","634,946,900.43","2,329,435,381.07"
14-May-2018,97.15,-0.28,-0.29%,97.69,96.73,97.73,"4,307,908","418,302,160.74","2,964,382,281.50"
11-May-2018,97.43,+0.16,+0.16%,97.58,96.88,98.26,"3,507,269","341,496,636.11","3,382,684,442.24"
10-May-2018,97.27,+1.11,+1.15%,96.43,96.40,97.74,"3,100,581","301,450,560.53","3,041,187,806.13"
09-May-2018,96.16,-0.63,-0.65%,97.19,95.94,97.52,"6,201,454","597,767,472.30","2,739,737,245.59"
08-May-2018,96.79,-1.44,-1.47%,97.91,96.43,97.99,"5,333,659","516,818,755.51","3,337,504,717.90"
07-May-2018,98.23,-0.76,-0.77%,98.98,98.07,99.31,"3,475,402","341,972,466.23","3,854,323,473.41"
04-May-2018,98.99,+1.39,+1.42%,97.55,97.50,99.77,"5,936,965","588,532,811.47","4,196,295,939.64"
03-May-2018,97.60,+0.37,+0.38%,97.48,96.70,98.09,"6,668,179","649,991,347.19","3,607,763,128.17"
